  113_466  21:40:42   00:36:06  10.007  0.452 -0.001  0.282  0.282  0.565  32  19  0.002 0.001 0.002 0.001 0.001 0.002   
  113_259  21:40:58   00:13:30  11.743  1.196  1.213  0.622  0.545  1.168  21  12  0.002 0.003 0.008 0.002 0.002 0.002   
  113_475  21:41:05   00:35:11  10.306  1.057  0.841  0.569  0.526  1.096  21  12  0.002 0.002 0.004 0.001 0.002 0.002   
  113_267  21:41:10   00:16:37   7.653  0.488  0.013  0.291  0.291  0.582  10   5  0.004 0.003 0.005 0.002 0.002 0.001   
  113_269  21:41:15   00:13:35   9.482  1.112  1.054  0.572  0.520  1.092  10   5  0.003 0.003 0.012 0.003 0.003 0.003   
  113_276  21:41:41   00:22:14   9.074  0.647  0.181  0.357  0.336  0.692  12   6  0.004 0.003 0.007 0.003 0.002 0.003   
  113_274  21:41:41   00:22:38   8.831  0.480  0.004  0.284  0.271  0.555  13   7  0.003 0.003 0.003 0.002 0.003 0.003   
   G93_48  21:51:39   02:19:17  12.736 -0.008 -0.790 -0.099 -0.096 -0.194  27  14  0.003 0.004 0.003 0.003 0.006 0.006   
   209796  22:05:16   01:18:36   8.933  1.187  1.173  0.621  0.557  1.178  19  11  0.003 0.002 0.006 0.002 0.002 0.002   
   210894  22:12:50  -04:38:19   9.167  1.315  1.462  0.697  0.605  1.304  17  10  0.003 0.003 0.007 0.002 0.002 0.003   
  114_531  22:39:51   00:47:14  12.094  0.732  0.170  0.422  0.405  0.827  18  10  0.001 0.003 0.005 0.001 0.002 0.002   
  114_548  22:40:51   00:54:24  11.600  1.362  1.572  0.732  0.652  1.385  19  11  0.005 0.003 0.009 0.002 0.001 0.003   
  114_750  22:40:59   01:07:54  11.913 -0.038 -0.357  0.030 -0.017  0.013  23  15  0.003 0.003 0.003 0.002 0.004 0.004   
  114_755  22:41:22   01:12:06  10.908  0.571 -0.064  0.311  0.310  0.621  16  11  0.002 0.002 0.002 0.002 0.001 0.002   
  114_670  22:41:24   01:05:34  11.106  1.203  1.220  0.645  0.578  1.224  13   8  0.001 0.002 0.006 0.002 0.002 0.002   
  114_473  22:41:38   00:41:32   8.503  1.008  0.807  0.532  0.483  1.015  11   6  0.002 0.004 0.006 0.002 0.003 0.003   
  114_172  22:42:03   00:09:10   6.969  0.311  0.105  0.187  0.189  0.376  15   9  0.003 0.002 0.006 0.001 0.002 0.002   
  114_272  22:42:11   00:19:37   7.737  0.864  0.473  0.480  0.462  0.941   9   5  0.002 0.003 0.008 0.002 0.003 0.002   
  114_176  22:42:24   00:16:32   9.242  1.490  1.854  0.804  0.719  1.524  40  26  0.002 0.002 0.004 0.000 0.000 0.001   
   216135  22:49:41  -13:23:12  10.112 -0.115 -0.630 -0.052 -0.069 -0.121  16   9  0.003 0.002 0.003 0.002 0.003 0.002   
   GD_246  23:11:35   10:42:08  13.090 -0.317 -1.188 -0.149 -0.185 -0.333  31  16  0.003 0.004 0.003 0.004 0.007 0.008   
    F_108  23:15:24  -01:55:32  12.966 -0.231 -1.058 -0.104 -0.138 -0.241  30  16  0.004 0.003 0.003 0.002 0.007 0.007   
  115_420  23:41:50   01:00:58  11.162  0.470 -0.033  0.287  0.295  0.581  16  10  0.002 0.002 0.003 0.002 0.002 0.002   
  115_271  23:41:55   00:40:10   9.695  0.619  0.099  0.352  0.350  0.700  47  28  0.001 0.002 0.002 0.001 0.000 0.001   
  115_427  23:42:28   01:01:46   8.857  1.168  1.140  0.618  0.551  1.169  15   8  0.003 0.003 0.008 0.002 0.002 0.002   
  115_349  23:42:29   00:49:15   8.600  1.066  0.869  0.557  0.507  1.066  11   6  0.003 0.002 0.004 0.002 0.002 0.002   
  115_516  23:43:29   01:09:13  10.433  1.030  0.759  0.563  0.535  1.099  20  12  0.002 0.002 0.002 0.001 0.001 0.002   
  +1_4774  23:48:16   02:20:39   9.003  1.434  1.128  0.971  1.075  2.043  14   9  0.002 0.007 0.018 0.002 0.001 0.002   
