8344.6267 6-2 Q1
8349.6230 6-2 Q2
8349.9222 6-2 Q2
8352.7630 6-2 Q1
8352.9661 6-2 Q1
8360.6922 6-2 Q2
8361.0236 6-2 Q2
8364.4899 6-2 Q1
8364.9504 6-2 Q1
8376.0336 6-2 Q2
8376.2849 6-2 Q2
8379.9036 6-2 Q1
8380.7374 6-2 Q1
8382.3473 6-2 P2
8382.4366 6-2 P2
8395.5617 6-2 Q2
8395.6224 6-2 Q2
8399.1174 6-2 P1
8399.1273 6-2 Q1
8399.2176 6-2 P1
8408.         Ar I    ML
8400.4442 6-2 Q1
8415.2073 6-2 P2
8415.2555 6-2 P2
8419.0051 6-2 Q2
8419.2426 6-2 Q2
8422.2585 6-2 Q1
8424.1669 6-2 Q1
8425.         Ar I    ML
8430.0771 6-2 P1
8430.2691 6-2 P1
8446.4394 6-2 Q2
8449.3891 6-2 Q1
8451.9886 6-2 Q1
8452.2387 6-2 P2
8452.2602 6-2 P2
8465.2065 6-2 P1
8465.5097 6-2 P1
8493.3357 6-2 P2
8493.4418 6-2 P2
8504.6281 6-2 P1
8505.0550 6-2 P1
8538.5717 6-2 P2
8538.7781 6-2 P2
8548.4275 6-2 P1
8548.9926 6-2 P1
8588.0323 6-2 P2
8588.3525 6-2 P2
8596.6889 6-2 P1
8597.3979 6-2 P1
8642.2667 6-2 P2
8649.4934 6-2 P1
8650.3593 6-2 P1
8758.6930 7-3 R1
8758.7398 7-3 R1
8760.2595 7-3 R1
8760.2710 7-3 R1
8761.2828 7-3 R1
8761.3481 7-3 R1
8761.5485 7-3 R2
8761.6007 7-3 R2
8761.6460 7-3 R2
8761.7090 7-3 R2
8766.0697 7-3 R1
8766.3649 7-3 R2
8766.4356 7-3 R2
8767.8810 7-3 R1
8767.9449 7-3 R1
8776.1969 7-3 R2
8776.2231 7-3 R2
8778.3076 7-3 R1
8778.3562 7-3 R1
8791.1734 7-3 R2
8791.2012 7-3 R2
8825.3569 7-3 Q2
8825.5439 7-3 Q2
8827.0657 7-3 Q1
8827.1219 7-3 Q1
8832.8401 7-3 Q2
8833.1523 7-3 Q2
8836.3330 7-3 Q1
8836.5400 7-3 Q1
8845.2535 7-3 Q2
8845.6018 7-3 Q2
8849.5834 7-3 Q1
8850.0543 7-3 Q1
8862.4808 7-3 Q2
8862.7519 7-3 Q2
8866.9857 7-3 Q1
8867.5378 7-3 P2
8867.6353 7-3 P2
8867.8414 7-3 Q1
8884.4383 7-3 Q2
8884.5141 7-3 Q2
8885.7966 7-3 P1
8885.8992 7-3 P1
8888.6850 7-3 Q1
8890.0406 7-3 Q1
8903.0848 7-3 P2
8903.1474 7-3 P2
8910.8617 7-3 Q2
8911.0984 7-3 Q2
8914.8005 7-3 Q1
8916.7701 7-3 Q1
8919.5331 7-3 P1
8919.7344 7-3 P1
8943.3928 7-3 P2
8943.3992 7-3 P2
8948.1349 7-3 Q1
8957.9231 7-3 P1
8958.2458 7-3 P1
8988.3162 7-3 P2
8988.4148 7-3 P2
9001.1181 7-3 P1
9001.5768 7-3 P1
9037.9505 7-3 P2
9038.1573 7-3 P2
9049.2361 7-3 P1
9049.8480 7-3 P1
9069.0        [SIII] DN  72
9092.3954 7-3 P2
9092.7220 7-3 P2
9102.3859 7-3 P1
9103.1625 7-3 P1
9160.6818 7-3 P1
9305.9850 8-4 R1
9306.0101 8-4 R1
9307.3470 8-4 R1
9307.3990 8-4 R1
9308.9954 8-4 R2
9309.1089 8-4 R2
9309.3820 8-4 R1
9309.4054 8-4 R1
9310.6938 8-4 R2
9310.8212 8-4 R2
9312.8604 8-4 R2
9312.9437 8-4 R2
9313.3176 8-4 R1
9313.3757 8-4 R1
9317.6690 8-4 R1
9317.7610 8-4 R1
9322.4313 8-4 R2
9322.4687 8-4 R2
9323.7068 8-4 R1
9323.7520 8-4 R1
9337.8454 8-4 R2
9337.8664 8-4 R2
9374.2255 8-4 Q2
9374.4171 8-4 Q2
9375.9328 8-4 Q1
9375.9900 8-4 Q1
9382.7499 8-4 Q2
9383.0757 8-4 Q2
9386.6041 8-4 Q1
9386.8130 8-4 Q1
9396.9085 8-4 Q2
9397.2741 8-4 Q2
9401.8432 8-4 Q1
9402.3216 8-4 Q1
9416.5845 8-4 Q2
9416.8746 8-4 Q2
9419.6749 8-4 P2
9419.7885 8-4 P2
9421.8445 8-4 Q1
9422.7166 8-4 Q1
9439.5971 8-4 P1
9439.7041 8-4 P1
9441.7011 8-4 Q2
9441.7911 8-4 Q2
9446.7767 8-4 Q1
9448.1677 8-4 Q1
9458.4905 8-4 P2
9458.5683 8-4 P2
9472.0036 8-4 Q2
9472.2406 8-4 Q2
9476.7481 8-4 P1
9476.7966 8-4 Q1
9476.9610 8-4 P1
9478.8228 8-4 Q1
9502.8111 8-4 P2
9502.8193 8-4 P2
9512.0481 8-4 Q1
9514.8219 8-4 Q1
9519.1824 8-4 P1
9519.5278 8-4 P1
9531.8        [SIII] DN 181
9552.4900 8-4 P2
9552.5767 8-4 P2
9567.0899 8-4 P1
9567.5907 8-4 P1
9607.6228 8-4 P2
9607.8240 8-4 P2
9620.6324 8-4 P1
9621.3027 8-4 P1
9651.4645 3-0 R1
9651.6266 3-0 R1
9652.8381 3-0 R2
9653.2184 3-0 R1
9653.4076 3-0 R1
9655.4970 3-0 R2
9655.6966 3-0 R2
9658.9822 3-0 R1
9659.1857 3-0 R1
9662.5690 3-0 R2
9662.7455 3-0 R2
9668.3365 8-4 P2
9668.6582 8-4 P2
9668.6676 3-0 R1
9668.8695 3-0 R1
9674.1643 3-0 R2
9674.3020 3-0 R2
9679.9570 8-4 P1
9680.8147 8-4 P1
9682.1507 3-0 R1
9682.3345 3-0 R1
9690.4621 3-0 R2
9690.5429 3-0 R2
9699.2611 3-0 R1
9699.4098 3-0 R1
9711.6994 3-0 R2
9711.7079 3-0 R2
9719.7791 3-0 R1
9719.8774 3-0 R1
9738.0510 3-0 R2
9738.1183 3-0 R2
9789.2709 3-0 Q2
9789.5517 3-0 Q2
9791.0685 3-0 Q1
9791.1625 3-0 Q1
9796.3012 3-0 Q2
9796.7697 3-0 Q2
9799.4941 3-0 Q1
9799.8399 3-0 Q1
9807.9572 3-0 Q2
9808.4605 3-0 Q2
9811.5939 3-0 Q1
9812.3710 3-0 Q1
9824.0847 3-0 Q2
9824.4419 3-0 Q2
9827.5265 3-0 Q1
9828.9159 3-0 Q1
9844.5763 3-0 Q2
9844.6073 3-0 Q2
9847.4107 3-0 Q1
9848.4216 3-0 P2
9848.5419 3-0 P2
9849.5879 3-0 Q1
9869.9195 3-0 Q2
9869.3862 3-0 Q2
9871.3332 3-0 Q1
9872.0575 3-0 P1
9872.2115 3-0 P1
9874.4640 3-0 Q1
9894.7209 3-0 P2
9894.7640 3-0 P2
9897.3815 3-0 Q2
9898.5094 3-0 Q2
9899.3700 3-0 Q1
9903.6114 3-0 Q1
9914.5282 3-0 P1
9914.8124 3-0 P1
9930.0347 3-0 Q2
9931.5874 3-0 Q1
9937.0949 3-0 Q1
9941.6327 9-5 R1
9941.6643 9-5 R1
9942.1972 9-5 R1
9942.2051 9-5 R1
9945.2287 3-0 P2
9945.2949 3-0 P2
9945.4048 9-5 R2
9945.5443 9-5 R2
9946.4853 9-5 R1
9946.5348 9-5 R1
9947.6927 9-5 R2
9947.8036 9-5 R2
9948.3362 9-5 R1
9948.4144 9-5 R1
9949.6253 9-5 R2
9956.5538 9-5 R1
9956.5954 9-5 R1
9956.6232 9-5 R2
9956.6837 9-5 R2
9960.4890 9-5 R1
9961.7138 3-0 P1
9962.1456 3-0 P1
9972.3423 9-5 R2
9972.3532 9-5 R2
9978.4648 9-5 R1
9999.8993 3-0 P2
10000.0903 3-0 P2
10011.2430 9-5 Q2
10011.4345 9-5 Q2
10012.7761 9-5 Q1
10012.8323 9-5 Q1
10013.6898 3-0 P1
10014.2816 3-0 P1
10021.1658 9-5 Q2
10021.5044 9-5 Q2
10025.3434 9-5 Q1
10025.5545 9-5 Q1
10037.6711 9-5 Q2
10038.0470 9-5 Q2
10043.2696 9-5 Q1
10043.7570 9-5 Q1
10058.8599 3-0 P2
10059.1858 3-0 P2
10060.6425 9-5 P2
10060.6435 9-5 Q2
10060.7792 9-5 P2
10060.9412 9-5 Q2
10066.7868 9-5 Q1
10067.6758 9-5 Q1
10070.4982 3-0 P1
10071.2581 3-0 P1
10082.4044 9-5 P1
10082.5183 9-5 P1
10090.0171 9-5 Q2
10090.1118 9-5 Q2
10096.1024 9-5 Q1
10097.5270 9-5 Q1
10103.5540 9-5 P2
10103.6531 9-5 P2
10122.2461 3-0 P2
10122.7155 3-0 P2
10122.7155 3-0 P2
10123.8913 9-5 P1
10124.1199 9-5 P1
10125.5545 9-5 Q2
10131.4189 9-5 Q1
10132.1788 3-0 P1
10133.1143 3-0 P1
10133.4985 9-5 Q1
10152.9553 9-5 P2
10152.9893 9-5 P2
10171.5120 9-5 P1
10171.8867 9-5 P1
10172.9766 9-5 Q1
10190.2084 3-0 P2
10190.8296 3-0 P2
10198.7858 3-0 P1
10199.9096 3-0 P1
10208.7484 9-5 P2
10208.8110 9-5 P2
10220.8241 9-5 Q1
10225.5128 9-5 P1
10226.0651 9-5 P1
10263.6922 3-0 P2
10270.3993 3-0 P1
10270.9913 9-5 P2
10271.1812 9-5 P2
10271.7215 3-0 P1
10286.1106 9-5 P1
10286.8589 9-5 P1
10340.2003 9-5 P2
10353.5133 9-5 P1
10354.4860 9-5 P1
10830.3        He I    70
10938.1        H I     20
